timestamp,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2
0.816025,-0.216573,0.276617,-0.571448,0.171539,-1.330705,0.514158,0.210047,0.212139,0.283921,0.572893,0.183142,1.318472,0.505013,-0.213406
0.820609,-0.211108,0.277238,-0.574796,0.183173,-1.321949,0.503151,0.210338,0.206828,0.283789,0.578348,0.193984,1.311156,0.493968,-0.213675
0.825194,-0.205611,0.277654,-0.578762,0.194361,-1.315045,0.491335,0.210623,0.201378,0.283653,0.584278,0.204749,1.305339,0.482013,-0.214026
0.829779,-0.195779,0.278124,-0.587003,0.213477,-1.306128,0.468211,0.211132,0.190910,0.283280,0.595691,0.223237,1.298542,0.458006,-0.214755
0.834363,-0.190743,0.278141,-0.591747,0.222741,-1.303724,0.455009,0.211381,0.185437,0.283162,0.601817,0.231916,1.297389,0.444811,-0.215103
0.838948,-0.184291,0.278298,-0.598053,0.233944,-1.302294,0.438374,0.211706,0.178554,0.283056,0.609596,0.242250,1.296895,0.428888,-0.215619
0.843533,-0.177764,0.278361,-0.604693,0.244564,-1.301874,0.421706,0.212030,0.172004,0.282843,0.617497,0.252077,1.296908,0.413055,-0.216206
0.848117,-0.170974,0.278332,-0.611688,0.254772,-1.301655,0.404552,0.212375,0.165818,0.282367,0.625367,0.261859,1.296895,0.396398,-0.216607
0.852702,-0.165788,0.278206,-0.617393,0.262457,-1.301596,0.390928,0.212728,0.161556,0.281960,0.631382,0.269398,1.296892,0.383117,-0.216863
0.857287,-0.159568,0.277950,-0.625054,0.272011,-1.301617,0.373277,0.213141,0.156568,0.281161,0.638926,0.278985,1.296886,0.366221,-0.217201
0.861871,-0.153856,0.277376,-0.632839,0.281155,-1.301614,0.356411,0.213668,0.152010,0.279824,0.646021,0.288243,1.296948,0.350523,-0.217147
0.866456,-0.148597,0.276287,-0.640608,0.289987,-1.301636,0.340590,0.214127,0.147914,0.277745,0.652683,0.297540,1.297000,0.335798,-0.216951
0.871041,-0.143086,0.273881,-0.649477,0.300230,-1.301733,0.323512,0.214192,0.143771,0.273684,0.659592,0.309124,1.297010,0.320052,-0.216322
0.875625,-0.138885,0.270694,-0.656598,0.309230,-1.301857,0.310498,0.214113,0.140914,0.268851,0.664592,0.319487,1.297042,0.308252,-0.215737
0.880210,-0.135333,0.266301,-0.663231,0.318497,-1.301932,0.299022,0.213976,0.138699,0.263343,0.668664,0.329725,1.297102,0.298296,-0.215288
0.884795,-0.132441,0.261112,-0.669042,0.327800,-1.302044,0.289119,0.213915,0.136997,0.257839,0.671982,0.339026,1.297134,0.289561,-0.214840
0.889379,-0.130158,0.255320,-0.674193,0.337139,-1.302320,0.280582,0.213681,0.135795,0.252387,0.674727,0.347531,1.297209,0.282061,-0.214394
0.893964,-0.128329,0.249178,-0.678847,0.346209,-1.302479,0.273455,0.213516,0.134946,0.246857,0.677077,0.355484,1.297186,0.275937,-0.213845
0.898549,-0.127250,0.244608,-0.681868,0.352495,-1.302620,0.269282,0.213374,0.134525,0.242752,0.678452,0.360891,1.297166,0.272340,-0.213505
0.903133,-0.126195,0.238357,-0.685415,0.360441,-1.302785,0.264776,0.213154,0.134288,0.237187,0.679851,0.367660,1.297212,0.268273,-0.212979
0.907718,-0.125650,0.232173,-0.688338,0.367576,-1.302924,0.261136,0.212878,0.134288,0.231783,0.680705,0.373672,1.297170,0.265053,-0.212241
0.912302,-0.125446,0.226146,-0.690879,0.374107,-1.303037,0.258307,0.212627,0.134314,0.226664,0.681253,0.379053,1.297177,0.262821,-0.211459
0.916887,-0.125599,0.218753,-0.693278,0.381426,-1.303181,0.256384,0.212168,0.134360,0.220583,0.681320,0.384712,1.297204,0.262063,-0.210628
0.921472,-0.125786,0.212797,-0.694482,0.386866,-1.303312,0.256214,0.211865,0.134348,0.215840,0.680977,0.388657,1.297272,0.262633,-0.209926
0.926056,-0.126057,0.206993,-0.695126,0.391868,-1.303386,0.256863,0.211426,0.134412,0.211575,0.680272,0.392050,1.297203,0.263560,-0.209486
0.930641,-0.126475,0.201878,-0.695115,0.396244,-1.303469,0.258410,0.211028,0.134468,0.208170,0.679349,0.394666,1.297219,0.265265,-0.209181
0.935226,-0.126914,0.197522,-0.694687,0.399989,-1.303520,0.260675,0.210822,0.134515,0.205989,0.678193,0.396142,1.297189,0.267595,-0.209164
0.939810,-0.127419,0.194235,-0.693919,0.403019,-1.303515,0.263325,0.210648,0.134520,0.205260,0.677148,0.396448,1.297185,0.269951,-0.209357
0.944395,-0.127780,0.192720,-0.693270,0.404575,-1.303595,0.265185,0.210555,0.134500,0.205625,0.676540,0.395955,1.297145,0.271180,-0.209450
